"nombre_dia","cuarto_hora_index","probabilidad","metodologia","created_at"
"Sunday",50,"0.46","real_data_normalized","2025-06-22 02:32:25.801696"
"Sunday",51,"0.43","real_data_normalized","2025-06-22 02:32:25.801696"
"Sunday",52,"0.44","real_data_normalized","2025-06-22 02:32:25.801696"
"Sunday",53,"0.41","real_data_normalized","2025-06-22 02:32:25.801696"
"Sunday",54,"0.45","real_data_normalized","2025-06-22 02:32:25.801696"
"Sunday",55,"0.43","real_data_normalized","2025-06-22 02:32:25.801696"
"Sunday",56,"0.39","real_data_normalized","2025-06-22 02:32:25.801696"
"Sunday",57,"0.38","real_data_normalized","2025-06-22 02:32:25.801696"
"Sunday",58,"0.35","real_data_normalized","2025-06-22 02:32:25.801696"
"Sunday",59,"0.36","real_data_normalized","2025-06-22 02:32:25.801696"
"Sunday",60,"0.43","real_data_normalized","2025-06-22 02:32:25.801696"
"Sunday",61,"0.48","real_data_normalized","2025-06-22 02:32:25.801696"
"Sunday",62,"0.49","real_data_normalized","2025-06-22 02:32:25.801696"
"Sunday",63,"0.59","real_data_normalized","2025-06-22 02:32:25.801696"
"Sunday",64,"0.64","real_data_normalized","2025-06-22 02:32:25.801696"
"Sunday",65,"0.64","real_data_normalized","2025-06-22 02:32:25.801696"
"Sunday",66,"0.59","real_data_normalized","2025-06-22 02:32:25.801696"
"Sunday",67,"0.64","real_data_normalized","2025-06-22 02:32:25.801696"
"Sunday",68,"0.59","real_data_normalized","2025-06-22 02:32:25.801696"
"Sunday",69,"0.44","real_data_normalized","2025-06-22 02:32:25.801696"
"Sunday",70,"0.47","real_data_normalized","2025-06-22 02:32:25.801696"
"Sunday",71,"0.50","real_data_normalized","2025-06-22 02:32:25.801696"
"Sunday",72,"0.49","real_data_normalized","2025-06-22 02:32:25.801696"
"Sunday",73,"0.55","real_data_normalized","2025-06-22 02:32:25.801696"
"Sunday",74,"0.65","real_data_normalized","2025-06-22 02:32:25.801696"
"Sunday",75,"0.69","real_data_normalized","2025-06-22 02:32:25.801696"
"Sunday",76,"0.74","real_data_normalized","2025-06-22 02:32:25.801696"
"Sunday",77,"0.68","real_data_normalized","2025-06-22 02:32:25.801696"
"Sunday",78,"0.70","real_data_normalized","2025-06-22 02:32:25.801696"
"Sunday",79,"0.80","real_data_normalized","2025-06-22 02:32:25.801696"
"Sunday",80,"0.80","real_data_normalized","2025-06-22 02:32:25.801696"
"Sunday",81,"0.91","real_data_normalized","2025-06-22 02:32:25.801696"
"Sunday",82,"1.03","real_data_normalized","2025-06-22 02:32:25.801696"
"Sunday",83,"1.11","real_data_normalized","2025-06-22 02:32:25.801696"
"Sunday",84,"1.18","real_data_normalized","2025-06-22 02:32:25.801696"
"Sunday",85,"1.36","real_data_normalized","2025-06-22 02:32:25.801696"
"Sunday",86,"1.43","real_data_normalized","2025-06-22 02:32:25.801696"
"Sunday",87,"1.43","real_data_normalized","2025-06-22 02:32:25.801696"
"Sunday",88,"1.53","real_data_normalized","2025-06-22 02:32:25.801696"
"Sunday",89,"1.86","real_data_normalized","2025-06-22 02:32:25.801696"
"Sunday",90,"2.07","real_data_normalized","2025-06-22 02:32:25.801696"
"Sunday",91,"2.20","real_data_normalized","2025-06-22 02:32:25.801696"
"Sunday",92,"2.26","real_data_normalized","2025-06-22 02:32:25.801696"
"Sunday",93,"2.45","real_data_normalized","2025-06-22 02:32:25.801696"
"Sunday",94,"2.44","real_data_normalized","2025-06-22 02:32:25.801696"
"Sunday",95,"2.46","real_data_normalized","2025-06-22 02:32:25.801696"
"Thursday",0,"2.63","real_data_normalized","2025-06-22 02:32:25.801696"
"Thursday",1,"2.70","real_data_normalized","2025-06-22 02:32:25.801696"
"Thursday",2,"2.68","real_data_normalized","2025-06-22 02:32:25.801696"
"Thursday",3,"2.69","real_data_normalized","2025-06-22 02:32:25.801696"
"Thursday",4,"2.58","real_data_normalized","2025-06-22 02:32:25.801696"
"Thursday",5,"2.53","real_data_normalized","2025-06-22 02:32:25.801696"
"Thursday",6,"2.46","real_data_normalized","2025-06-22 02:32:25.801696"
"Thursday",7,"2.38","real_data_normalized","2025-06-22 02:32:25.801696"
"Thursday",8,"2.29","real_data_normalized","2025-06-22 02:32:25.801696"
"Thursday",9,"2.25","real_data_normalized","2025-06-22 02:32:25.801696"
"Thursday",10,"2.15","real_data_normalized","2025-06-22 02:32:25.801696"
"Thursday",11,"2.08","real_data_normalized","2025-06-22 02:32:25.801696"
"Thursday",12,"1.95","real_data_normalized","2025-06-22 02:32:25.801696"
"Thursday",13,"1.89","real_data_normalized","2025-06-22 02:32:25.801696"
"Thursday",14,"1.77","real_data_normalized","2025-06-22 02:32:25.801696"
"Thursday",15,"1.75","real_data_normalized","2025-06-22 02:32:25.801696"
"Thursday",16,"1.65","real_data_normalized","2025-06-22 02:32:25.801696"
"Thursday",17,"1.56","real_data_normalized","2025-06-22 02:32:25.801696"
"Thursday",18,"1.46","real_data_normalized","2025-06-22 02:32:25.801696"
"Thursday",19,"1.37","real_data_normalized","2025-06-22 02:32:25.801696"
"Thursday",20,"1.30","real_data_normalized","2025-06-22 02:32:25.801696"
"Thursday",21,"1.19","real_data_normalized","2025-06-22 02:32:25.801696"
"Thursday",22,"1.07","real_data_normalized","2025-06-22 02:32:25.801696"
"Thursday",23,"1.02","real_data_normalized","2025-06-22 02:32:25.801696"
"Thursday",24,"0.89","real_data_normalized","2025-06-22 02:32:25.801696"
"Thursday",25,"0.76","real_data_normalized","2025-06-22 02:32:25.801696"
"Thursday",26,"0.62","real_data_normalized","2025-06-22 02:32:25.801696"
"Thursday",27,"0.52","real_data_normalized","2025-06-22 02:32:25.801696"
"Thursday",28,"0.43","real_data_normalized","2025-06-22 02:32:25.801696"
"Thursday",29,"0.39","real_data_normalized","2025-06-22 02:32:25.801696"
"Thursday",30,"0.35","real_data_normalized","2025-06-22 02:32:25.801696"
"Thursday",31,"0.33","real_data_normalized","2025-06-22 02:32:25.801696"
"Thursday",32,"0.26","real_data_normalized","2025-06-22 02:32:25.801696"
"Thursday",33,"0.26","real_data_normalized","2025-06-22 02:32:25.801696"
"Thursday",34,"0.27","real_data_normalized","2025-06-22 02:32:25.801696"
"Thursday",35,"0.31","real_data_normalized","2025-06-22 02:32:25.801696"
"Thursday",36,"0.34","real_data_normalized","2025-06-22 02:32:25.801696"
"Thursday",37,"0.34","real_data_normalized","2025-06-22 02:32:25.801696"
"Thursday",38,"0.36","real_data_normalized","2025-06-22 02:32:25.801696"
"Thursday",39,"0.40","real_data_normalized","2025-06-22 02:32:25.801696"
"Thursday",40,"0.37","real_data_normalized","2025-06-22 02:32:25.801696"
"Thursday",41,"0.37","real_data_normalized","2025-06-22 02:32:25.801696"
"Thursday",42,"0.40","real_data_normalized","2025-06-22 02:32:25.801696"
"Thursday",43,"0.40","real_data_normalized","2025-06-22 02:32:25.801696"
"Thursday",44,"0.41","real_data_normalized","2025-06-22 02:32:25.801696"
"Thursday",45,"0.46","real_data_normalized","2025-06-22 02:32:25.801696"
"Thursday",46,"0.45","real_data_normalized","2025-06-22 02:32:25.801696"
"Thursday",47,"0.44","real_data_normalized","2025-06-22 02:32:25.801696"
"Thursday",48,"0.45","real_data_normalized","2025-06-22 02:32:25.801696"
"Thursday",49,"0.55","real_data_normalized","2025-06-22 02:32:25.801696"
"Thursday",50,"0.48","real_data_normalized","2025-06-22 02:32:25.801696"
"Thursday",51,"0.46","real_data_normalized","2025-06-22 02:32:25.801696"
"Thursday",52,"0.51","real_data_normalized","2025-06-22 02:32:25.801696"
"Thursday",53,"0.55","real_data_normalized","2025-06-22 02:32:25.801696"
"Thursday",54,"0.45","real_data_normalized","2025-06-22 02:32:25.801696"
"Thursday",55,"0.47","real_data_normalized","2025-06-22 02:32:25.801696"
"Thursday",56,"0.47","real_data_normalized","2025-06-22 02:32:25.801696"
"Thursday",57,"0.49","real_data_normalized","2025-06-22 02:32:25.801696"
"Thursday",58,"0.48","real_data_normalized","2025-06-22 02:32:25.801696"
"Thursday",59,"0.55","real_data_normalized","2025-06-22 02:32:25.801696"
"Thursday",60,"0.55","real_data_normalized","2025-06-22 02:32:25.801696"
"Thursday",61,"0.49","real_data_normalized","2025-06-22 02:32:25.801696"
"Thursday",62,"0.44","real_data_normalized","2025-06-22 02:32:25.801696"
"Thursday",63,"0.43","real_data_normalized","2025-06-22 02:32:25.801696"
"Thursday",64,"0.34","real_data_normalized","2025-06-22 02:32:25.801696"
"Thursday",65,"0.31","real_data_normalized","2025-06-22 02:32:25.801696"
"Thursday",66,"0.35","real_data_normalized","2025-06-22 02:32:25.801696"
"Thursday",67,"0.36","real_data_normalized","2025-06-22 02:32:25.801696"
"Thursday",68,"0.41","real_data_normalized","2025-06-22 02:32:25.801696"
"Thursday",69,"0.49","real_data_normalized","2025-06-22 02:32:25.801696"
"Thursday",70,"0.53","real_data_normalized","2025-06-22 02:32:25.801696"
"Thursday",71,"0.53","real_data_normalized","2025-06-22 02:32:25.801696"
"Thursday",72,"0.49","real_data_normalized","2025-06-22 02:32:25.801696"
"Thursday",73,"0.41","real_data_normalized","2025-06-22 02:32:25.801696"
"Thursday",74,"0.45","real_data_normalized","2025-06-22 02:32:25.801696"
"Thursday",75,"0.49","real_data_normalized","2025-06-22 02:32:25.801696"
"Thursday",76,"0.58","real_data_normalized","2025-06-22 02:32:25.801696"
"Thursday",77,"0.64","real_data_normalized","2025-06-22 02:32:25.801696"
"Thursday",78,"0.70","real_data_normalized","2025-06-22 02:32:25.801696"
"Thursday",79,"0.81","real_data_normalized","2025-06-22 02:32:25.801696"
"Thursday",80,"0.82","real_data_normalized","2025-06-22 02:32:25.801696"
"Thursday",81,"0.85","real_data_normalized","2025-06-22 02:32:25.801696"
"Thursday",82,"1.01","real_data_normalized","2025-06-22 02:32:25.801696"
"Thursday",83,"1.00","real_data_normalized","2025-06-22 02:32:25.801696"
"Thursday",84,"1.06","real_data_normalized","2025-06-22 02:32:25.801696"
"Thursday",85,"1.16","real_data_normalized","2025-06-22 02:32:25.801696"
"Thursday",86,"1.19","real_data_normalized","2025-06-22 02:32:25.801696"
"Thursday",87,"1.30","real_data_normalized","2025-06-22 02:32:25.801696"
"Thursday",88,"1.40","real_data_normalized","2025-06-22 02:32:25.801696"
"Thursday",89,"1.97","real_data_normalized","2025-06-22 02:32:25.801696"
"Thursday",90,"2.21","real_data_normalized","2025-06-22 02:32:25.801696"
"Thursday",91,"2.38","real_data_normalized","2025-06-22 02:32:25.801696"
"Thursday",92,"2.38","real_data_normalized","2025-06-22 02:32:25.801696"
"Thursday",93,"2.59","real_data_normalized","2025-06-22 02:32:25.801696"
"Thursday",94,"2.78","real_data_normalized","2025-06-22 02:32:25.801696"
"Thursday",95,"2.66","real_data_normalized","2025-06-22 02:32:25.801696"
"Tuesday",0,"2.27","real_data_normalized","2025-06-22 02:32:25.801696"
"Tuesday",1,"2.30","real_data_normalized","2025-06-22 02:32:25.801696"
"Tuesday",2,"2.34","real_data_normalized","2025-06-22 02:32:25.801696"
"Tuesday",3,"2.38","real_data_normalized","2025-06-22 02:32:25.801696"
"Tuesday",4,"2.33","real_data_normalized","2025-06-22 02:32:25.801696"
"Tuesday",5,"2.27","real_data_normalized","2025-06-22 02:32:25.801696"
"Tuesday",6,"2.19","real_data_normalized","2025-06-22 02:32:25.801696"
"Tuesday",7,"2.19","real_data_normalized","2025-06-22 02:32:25.801696"
"Tuesday",8,"2.15","real_data_normalized","2025-06-22 02:32:25.801696"
"Tuesday",9,"2.15","real_data_normalized","2025-06-22 02:32:25.801696"
"Tuesday",10,"2.09","real_data_normalized","2025-06-22 02:32:25.801696"
"Tuesday",11,"2.02","real_data_normalized","2025-06-22 02:32:25.801696"
"Tuesday",12,"1.92","real_data_normalized","2025-06-22 02:32:25.801696"
"Tuesday",13,"1.86","real_data_normalized","2025-06-22 02:32:25.801696"
"Tuesday",14,"1.74","real_data_normalized","2025-06-22 02:32:25.801696"
"Tuesday",15,"1.59","real_data_normalized","2025-06-22 02:32:25.801696"
"Tuesday",16,"1.48","real_data_normalized","2025-06-22 02:32:25.801696"
"Tuesday",17,"1.39","real_data_normalized","2025-06-22 02:32:25.801696"
"Tuesday",18,"1.46","real_data_normalized","2025-06-22 02:32:25.801696"
"Tuesday",19,"1.21","real_data_normalized","2025-06-22 02:32:25.801696"
"Tuesday",20,"1.14","real_data_normalized","2025-06-22 02:32:25.801696"
"Tuesday",21,"1.12","real_data_normalized","2025-06-22 02:32:25.801696"
"Tuesday",22,"0.95","real_data_normalized","2025-06-22 02:32:25.801696"
"Tuesday",23,"0.77","real_data_normalized","2025-06-22 02:32:25.801696"
"Tuesday",24,"0.64","real_data_normalized","2025-06-22 02:32:25.801696"
"Tuesday",25,"0.64","real_data_normalized","2025-06-22 02:32:25.801696"
"Tuesday",26,"0.59","real_data_normalized","2025-06-22 02:32:25.801696"
"Tuesday",27,"0.58","real_data_normalized","2025-06-22 02:32:25.801696"
"Tuesday",28,"0.54","real_data_normalized","2025-06-22 02:32:25.801696"
"Tuesday",29,"0.53","real_data_normalized","2025-06-22 02:32:25.801696"
"Tuesday",30,"0.45","real_data_normalized","2025-06-22 02:32:25.801696"
"Tuesday",31,"0.47","real_data_normalized","2025-06-22 02:32:25.801696"
"Tuesday",32,"0.41","real_data_normalized","2025-06-22 02:32:25.801696"
"Tuesday",33,"0.40","real_data_normalized","2025-06-22 02:32:25.801696"
"Tuesday",34,"0.33","real_data_normalized","2025-06-22 02:32:25.801696"
"Tuesday",35,"0.31","real_data_normalized","2025-06-22 02:32:25.801696"
"Tuesday",36,"0.37","real_data_normalized","2025-06-22 02:32:25.801696"
"Tuesday",37,"0.39","real_data_normalized","2025-06-22 02:32:25.801696"
"Tuesday",38,"0.37","real_data_normalized","2025-06-22 02:32:25.801696"
"Tuesday",39,"0.41","real_data_normalized","2025-06-22 02:32:25.801696"
"Tuesday",40,"0.51","real_data_normalized","2025-06-22 02:32:25.801696"
"Tuesday",41,"0.55","real_data_normalized","2025-06-22 02:32:25.801696"
"Tuesday",42,"0.62","real_data_normalized","2025-06-22 02:32:25.801696"
"Tuesday",43,"0.64","real_data_normalized","2025-06-22 02:32:25.801696"
"Tuesday",44,"0.63","real_data_normalized","2025-06-22 02:32:25.801696"
"Tuesday",45,"0.61","real_data_normalized","2025-06-22 02:32:25.801696"
"Tuesday",46,"0.57","real_data_normalized","2025-06-22 02:32:25.801696"
"Tuesday",47,"0.54","real_data_normalized","2025-06-22 02:32:25.801696"
"Tuesday",48,"0.42","real_data_normalized","2025-06-22 02:32:25.801696"
"Tuesday",49,"0.48","real_data_normalized","2025-06-22 02:32:25.801696"
"Tuesday",50,"0.48","real_data_normalized","2025-06-22 02:32:25.801696"
"Tuesday",51,"0.45","real_data_normalized","2025-06-22 02:32:25.801696"
"Tuesday",52,"0.44","real_data_normalized","2025-06-22 02:32:25.801696"
"Tuesday",53,"0.46","real_data_normalized","2025-06-22 02:32:25.801696"
"Tuesday",54,"0.46","real_data_normalized","2025-06-22 02:32:25.801696"
"Tuesday",55,"0.43","real_data_normalized","2025-06-22 02:32:25.801696"
"Tuesday",56,"0.40","real_data_normalized","2025-06-22 02:32:25.801696"
"Tuesday",57,"0.43","real_data_normalized","2025-06-22 02:32:25.801696"
"Tuesday",58,"0.52","real_data_normalized","2025-06-22 02:32:25.801696"
"Tuesday",59,"0.45","real_data_normalized","2025-06-22 02:32:25.801696"
"Tuesday",60,"0.48","real_data_normalized","2025-06-22 02:32:25.801696"
"Tuesday",61,"0.48","real_data_normalized","2025-06-22 02:32:25.801696"
"Tuesday",62,"0.50","real_data_normalized","2025-06-22 02:32:25.801696"
"Tuesday",63,"0.43","real_data_normalized","2025-06-22 02:32:25.801696"
"Tuesday",64,"0.43","real_data_normalized","2025-06-22 02:32:25.801696"
"Tuesday",65,"0.45","real_data_normalized","2025-06-22 02:32:25.801696"
"Tuesday",66,"0.41","real_data_normalized","2025-06-22 02:32:25.801696"
"Tuesday",67,"0.40","real_data_normalized","2025-06-22 02:32:25.801696"
"Tuesday",68,"0.39","real_data_normalized","2025-06-22 02:32:25.801696"
"Tuesday",69,"0.52","real_data_normalized","2025-06-22 02:32:25.801696"
"Tuesday",70,"0.53","real_data_normalized","2025-06-22 02:32:25.801696"
"Tuesday",71,"0.55","real_data_normalized","2025-06-22 02:32:25.801696"
"Tuesday",72,"0.52","real_data_normalized","2025-06-22 02:32:25.801696"
"Tuesday",73,"0.50","real_data_normalized","2025-06-22 02:32:25.801696"
"Tuesday",74,"0.46","real_data_normalized","2025-06-22 02:32:25.801696"
"Tuesday",75,"0.48","real_data_normalized","2025-06-22 02:32:25.801696"
"Tuesday",76,"0.51","real_data_normalized","2025-06-22 02:32:25.801696"
"Tuesday",77,"0.53","real_data_normalized","2025-06-22 02:32:25.801696"
"Tuesday",78,"0.65","real_data_normalized","2025-06-22 02:32:25.801696"
"Tuesday",79,"0.75","real_data_normalized","2025-06-22 02:32:25.801696"
"Tuesday",80,"0.88","real_data_normalized","2025-06-22 02:32:25.801696"
"Tuesday",81,"0.92","real_data_normalized","2025-06-22 02:32:25.801696"
"Tuesday",82,"0.93","real_data_normalized","2025-06-22 02:32:25.801696"
"Tuesday",83,"1.05","real_data_normalized","2025-06-22 02:32:25.801696"
"Tuesday",84,"1.12","real_data_normalized","2025-06-22 02:32:25.801696"
"Tuesday",85,"1.19","real_data_normalized","2025-06-22 02:32:25.801696"
"Tuesday",86,"1.33","real_data_normalized","2025-06-22 02:32:25.801696"
"Tuesday",87,"1.39","real_data_normalized","2025-06-22 02:32:25.801696"
"Tuesday",88,"1.59","real_data_normalized","2025-06-22 02:32:25.801696"
"Tuesday",89,"2.26","real_data_normalized","2025-06-22 02:32:25.801696"
"Tuesday",90,"2.48","real_data_normalized","2025-06-22 02:32:25.801696"
"Tuesday",91,"2.74","real_data_normalized","2025-06-22 02:32:25.801696"
"Tuesday",92,"2.72","real_data_normalized","2025-06-22 02:32:25.801696"
"Tuesday",93,"2.83","real_data_normalized","2025-06-22 02:32:25.801696"
"Tuesday",94,"2.90","real_data_normalized","2025-06-22 02:32:25.801696"
"Tuesday",95,"2.87","real_data_normalized","2025-06-22 02:32:25.801696"
"Wednesday",0,"2.51","real_data_normalized","2025-06-22 02:32:25.801696"
"Wednesday",1,"2.62","real_data_normalized","2025-06-22 02:32:25.801696"
"Wednesday",2,"2.57","real_data_normalized","2025-06-22 02:32:25.801696"
"Wednesday",3,"2.60","real_data_normalized","2025-06-22 02:32:25.801696"
"Wednesday",4,"2.51","real_data_normalized","2025-06-22 02:32:25.801696"
"Wednesday",5,"2.41","real_data_normalized","2025-06-22 02:32:25.801696"
"Wednesday",6,"2.34","real_data_normalized","2025-06-22 02:32:25.801696"
"Wednesday",7,"2.22","real_data_normalized","2025-06-22 02:32:25.801696"
"Wednesday",8,"2.16","real_data_normalized","2025-06-22 02:32:25.801696"
"Wednesday",9,"2.10","real_data_normalized","2025-06-22 02:32:25.801696"
"Wednesday",10,"2.07","real_data_normalized","2025-06-22 02:32:25.801696"
"Wednesday",11,"2.01","real_data_normalized","2025-06-22 02:32:25.801696"
"Wednesday",12,"1.92","real_data_normalized","2025-06-22 02:32:25.801696"
"Wednesday",13,"1.80","real_data_normalized","2025-06-22 02:32:25.801696"
"Wednesday",14,"1.71","real_data_normalized","2025-06-22 02:32:25.801696"
"Wednesday",15,"1.62","real_data_normalized","2025-06-22 02:32:25.801696"
"Wednesday",16,"1.51","real_data_normalized","2025-06-22 02:32:25.801696"
"Wednesday",17,"1.45","real_data_normalized","2025-06-22 02:32:25.801696"
"Wednesday",18,"1.39","real_data_normalized","2025-06-22 02:32:25.801696"
"Wednesday",19,"1.17","real_data_normalized","2025-06-22 02:32:25.801696"
"Wednesday",20,"1.03","real_data_normalized","2025-06-22 02:32:25.801696"
"Wednesday",21,"0.88","real_data_normalized","2025-06-22 02:32:25.801696"
"Wednesday",22,"0.78","real_data_normalized","2025-06-22 02:32:25.801696"
"Wednesday",23,"0.64","real_data_normalized","2025-06-22 02:32:25.801696"
"Wednesday",24,"0.54","real_data_normalized","2025-06-22 02:32:25.801696"
"Wednesday",25,"0.51","real_data_normalized","2025-06-22 02:32:25.801696"
"Wednesday",26,"0.40","real_data_normalized","2025-06-22 02:32:25.801696"
"Wednesday",27,"0.39","real_data_normalized","2025-06-22 02:32:25.801696"
"Wednesday",28,"0.35","real_data_normalized","2025-06-22 02:32:25.801696"
"Wednesday",29,"0.36","real_data_normalized","2025-06-22 02:32:25.801696"
"Wednesday",30,"0.34","real_data_normalized","2025-06-22 02:32:25.801696"
"Wednesday",31,"0.46","real_data_normalized","2025-06-22 02:32:25.801696"
"Wednesday",32,"0.40","real_data_normalized","2025-06-22 02:32:25.801696"
"Wednesday",33,"0.34","real_data_normalized","2025-06-22 02:32:25.801696"
"Wednesday",34,"0.36","real_data_normalized","2025-06-22 02:32:25.801696"
"Wednesday",35,"0.33","real_data_normalized","2025-06-22 02:32:25.801696"
"Wednesday",36,"0.32","real_data_normalized","2025-06-22 02:32:25.801696"
"Wednesday",37,"0.33","real_data_normalized","2025-06-22 02:32:25.801696"
"Wednesday",38,"0.37","real_data_normalized","2025-06-22 02:32:25.801696"
"Wednesday",39,"0.38","real_data_normalized","2025-06-22 02:32:25.801696"
"Wednesday",40,"0.37","real_data_normalized","2025-06-22 02:32:25.801696"
"Wednesday",41,"0.43","real_data_normalized","2025-06-22 02:32:25.801696"
"Wednesday",42,"0.44","real_data_normalized","2025-06-22 02:32:25.801696"
"Wednesday",43,"0.42","real_data_normalized","2025-06-22 02:32:25.801696"
"Wednesday",44,"0.49","real_data_normalized","2025-06-22 02:32:25.801696"
"Wednesday",45,"0.54","real_data_normalized","2025-06-22 02:32:25.801696"
"Wednesday",46,"0.50","real_data_normalized","2025-06-22 02:32:25.801696"
"Wednesday",47,"0.49","real_data_normalized","2025-06-22 02:32:25.801696"
"Wednesday",48,"0.54","real_data_normalized","2025-06-22 02:32:25.801696"
"Wednesday",49,"0.54","real_data_normalized","2025-06-22 02:32:25.801696"
"Wednesday",50,"0.50","real_data_normalized","2025-06-22 02:32:25.801696"
"Wednesday",51,"0.44","real_data_normalized","2025-06-22 02:32:25.801696"
"Wednesday",52,"0.39","real_data_normalized","2025-06-22 02:32:25.801696"
"Wednesday",53,"0.38","real_data_normalized","2025-06-22 02:32:25.801696"
"Wednesday",54,"0.41","real_data_normalized","2025-06-22 02:32:25.801696"
"Wednesday",55,"0.47","real_data_normalized","2025-06-22 02:32:25.801696"
"Wednesday",56,"0.46","real_data_normalized","2025-06-22 02:32:25.801696"
"Wednesday",57,"0.44","real_data_normalized","2025-06-22 02:32:25.801696"
"Wednesday",58,"0.54","real_data_normalized","2025-06-22 02:32:25.801696"
"Wednesday",59,"0.62","real_data_normalized","2025-06-22 02:32:25.801696"
"Wednesday",60,"0.71","real_data_normalized","2025-06-22 02:32:25.801696"
"Wednesday",61,"0.78","real_data_normalized","2025-06-22 02:32:25.801696"
"Wednesday",62,"0.77","real_data_normalized","2025-06-22 02:32:25.801696"
"Wednesday",63,"0.69","real_data_normalized","2025-06-22 02:32:25.801696"
"Wednesday",64,"0.68","real_data_normalized","2025-06-22 02:32:25.801696"
"Wednesday",65,"0.70","real_data_normalized","2025-06-22 02:32:25.801696"
"Wednesday",66,"0.71","real_data_normalized","2025-06-22 02:32:25.801696"
"Wednesday",67,"0.73","real_data_normalized","2025-06-22 02:32:25.801696"
"Wednesday",68,"0.72","real_data_normalized","2025-06-22 02:32:25.801696"
"Wednesday",69,"0.70","real_data_normalized","2025-06-22 02:32:25.801696"
"Wednesday",70,"0.70","real_data_normalized","2025-06-22 02:32:25.801696"
"Wednesday",71,"0.86","real_data_normalized","2025-06-22 02:32:25.801696"
"Wednesday",72,"0.88","real_data_normalized","2025-06-22 02:32:25.801696"
"Wednesday",73,"0.91","real_data_normalized","2025-06-22 02:32:25.801696"
"Wednesday",74,"0.92","real_data_normalized","2025-06-22 02:32:25.801696"
"Wednesday",75,"0.94","real_data_normalized","2025-06-22 02:32:25.801696"
"Wednesday",76,"0.79","real_data_normalized","2025-06-22 02:32:25.801696"
"Wednesday",77,"0.74","real_data_normalized","2025-06-22 02:32:25.801696"
"Wednesday",78,"0.79","real_data_normalized","2025-06-22 02:32:25.801696"
"Wednesday",79,"0.91","real_data_normalized","2025-06-22 02:32:25.801696"
"Wednesday",80,"0.98","real_data_normalized","2025-06-22 02:32:25.801696"
"Wednesday",81,"0.97","real_data_normalized","2025-06-22 02:32:25.801696"
"Wednesday",82,"1.02","real_data_normalized","2025-06-22 02:32:25.801696"
"Wednesday",83,"1.09","real_data_normalized","2025-06-22 02:32:25.801696"
"Wednesday",84,"1.09","real_data_normalized","2025-06-22 02:32:25.801696"
"Wednesday",85,"1.18","real_data_normalized","2025-06-22 02:32:25.801696"
"Wednesday",86,"1.27","real_data_normalized","2025-06-22 02:32:25.801696"
"Wednesday",87,"1.34","real_data_normalized","2025-06-22 02:32:25.801696"
"Wednesday",88,"1.41","real_data_normalized","2025-06-22 02:32:25.801696"
"Wednesday",89,"1.86","real_data_normalized","2025-06-22 02:32:25.801696"
"Wednesday",90,"1.81","real_data_normalized","2025-06-22 02:32:25.801696"
"Wednesday",91,"1.94","real_data_normalized","2025-06-22 02:32:25.801696"
"Wednesday",92,"2.03","real_data_normalized","2025-06-22 02:32:25.801696"
"Wednesday",93,"2.22","real_data_normalized","2025-06-22 02:32:25.801696"
"Wednesday",94,"2.28","real_data_normalized","2025-06-22 02:32:25.801696"
"Wednesday",95,"2.24","real_data_normalized","2025-06-22 02:32:25.801696"
